wallet,from_address,to_address,value_eth,gas_used,gas_price_gwei,timestamp,hour_utc,day_of_week,is_new_recipient,is_round_amount,tx_count_10min,period_volume_eth,amount_zscore,recipient_cluster,anomaly_label,anomaly_type
0x0000000000000000000000000000000000000011,0x0000000000000000000000000000000000000011,0x54f5df7005d2d205789fed9673373c2f4e1c3762,498.5,300000,200.0,2024-10-23 10:00:12,10,2,1,0,3,998.5,15.0,3,1,FLASH_LOAN_PATTERN
0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000014,0xBAD0000000000000000000000000000000000000,1.8661,250000,60.0,2024-10-26 11:00:00,11,5,1,0,1,2.3759,3.098,3,1,HONEYPOT_INTERACTION
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x000000000000000000000000000000000000007c,0.045318,21000,50.0,2024-11-09 10:00:00,10,5,0,0,15,1.043192,0.682,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000080,0.085739,21000,50.0,2024-11-09 10:00:40,10,5,0,0,15,1.317251,1.328,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000067,0.097714,21000,50.0,2024-11-09 10:01:20,10,5,0,0,15,1.214683,0.885,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000072,0.032245,21000,50.0,2024-11-09 10:02:00,10,5,0,0,15,1.494535,0.699,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x000000000000000000000000000000000000007b,0.07939,21000,50.0,2024-11-09 10:02:40,10,5,0,0,15,1.021139,1.482,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000073,0.045021,21000,50.0,2024-11-09 10:03:20,10,5,0,0,15,1.461214,1.436,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000069,0.066625,21000,50.0,2024-11-09 10:04:00,10,5,0,0,15,0.542186,1.437,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000074,0.020993,21000,50.0,2024-11-09 10:04:40,10,5,0,0,15,0.98123,0.799,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x000000000000000000000000000000000000006f,0.089877,21000,50.0,2024-11-09 10:05:20,10,5,0,0,15,1.363658,0.718,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000067,0.031237,21000,50.0,2024-11-09 10:06:00,10,5,0,0,15,0.934162,0.515,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x000000000000000000000000000000000000007d,0.034849,21000,50.0,2024-11-09 10:06:40,10,5,0,0,15,0.61965,1.289,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000064,0.097195,21000,50.0,2024-11-09 10:07:20,10,5,0,0,15,1.081077,1.191,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x000000000000000000000000000000000000007a,0.063659,21000,50.0,2024-11-09 10:08:00,10,5,0,0,15,0.871399,0.589,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000069,0.054993,21000,50.0,2024-11-09 10:08:40,10,5,0,0,15,1.185945,0.838,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000010,0x000000000000000000000000000000000000007c,0.066262,21000,50.0,2024-11-09 10:09:20,10,5,0,0,15,0.559775,1.145,1,1,VELOCITY_SPIKE
0x0000000000000000000000000000000000000012,0x60b57717b072afc80577610831662c94bbb24366,0x0000000000000000000000000000000000000012,0.38976,80000,120.0,2024-12-23 10:02:00,10,0,0,0,8,1.501392,2.079,2,1,RUG_PULL
0x0000000000000000000000000000000000000012,0x8b2ab7592fc6c4e691135d7e309526217d76ab58,0x0000000000000000000000000000000000000012,0.229472,80000,120.0,2024-12-23 10:04:00,10,0,0,0,8,1.936789,3.735,2,1,RUG_PULL
0x0000000000000000000000000000000000000012,0x290c44148df50b01dc4db762ea1af7d2994316bb,0x0000000000000000000000000000000000000012,0.312455,80000,120.0,2024-12-23 10:06:00,10,0,0,0,8,1.898768,3.639,2,1,RUG_PULL
0x0000000000000000000000000000000000000012,0xe207db202f7f2cd7bbd0fe6c6108ffcc8186722b,0x0000000000000000000000000000000000000012,0.347894,80000,120.0,2024-12-23 10:08:00,10,0,0,0,8,1.72815,3.24,2,1,RUG_PULL
0x0000000000000000000000000000000000000012,0xaee7c7a586296fbe309b48dd63329992d1ad3e51,0x0000000000000000000000000000000000000012,0.406294,80000,120.0,2024-12-23 10:10:00,10,0,0,0,8,1.308263,2.566,2,1,RUG_PULL
0x0000000000000000000000000000000000000012,0x0000000000000000000000000000000000000012,0xDEAD000000000000000000000000000000000003,22.8181,21000,200.0,2024-12-23 10:11:00,10,0,1,1,9,14.3197,8.093,3,1,RUG_PULL
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0xb55beaaacb53f0be5e7b4866d27054706a7be8b1,0.104472,21000,40.0,2025-02-12 10:01:00,10,2,1,1,10,0.0,1.793,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0xf1d188b913f392894dccb05dd59ef0fd1204f4d6,0.093458,21000,40.0,2025-02-12 10:02:00,10,2,1,1,10,0.1,1.826,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0xb9a4de2b19e9e3a418dcceb684fcfcb0f5e90352,0.103792,21000,40.0,2025-02-12 10:03:00,10,2,1,1,10,0.2,1.576,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0x9bc0fa9352cdadefb9d276f4d37ee4716e3b0507,0.108153,21000,40.0,2025-02-12 10:04:00,10,2,1,1,10,0.3,1.595,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0xf62ecf885c29850b410bfc29be9cafcfed17f6e9,0.096008,21000,40.0,2025-02-12 10:05:00,10,2,1,1,10,0.4,1.731,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0xb9efaad6000cd21a65a7ba30f5b70dd9728f5897,0.101526,21000,40.0,2025-02-12 10:06:00,10,2,1,1,10,0.5,1.078,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0x84820c08042c65ad9883e9b148d3d2cefba3091f,0.091118,21000,40.0,2025-02-12 10:07:00,10,2,1,1,10,0.6,1.771,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0x5b0c417075dacbbe09a9161a18233383279b637c,0.096959,21000,40.0,2025-02-12 10:08:00,10,2,1,1,10,0.7,1.817,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0x95082801e3be7ca05df924fb43d643ed236eb832,0.09833,21000,40.0,2025-02-12 10:09:00,10,2,1,1,10,0.8,1.868,3,1,LAYERING
0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000013,0xbbf8da9137a9f824eafa4d5b91ae3d4c66592d83,0.107396,21000,40.0,2025-02-12 10:10:00,10,2,1,1,10,0.9,1.227,3,1,LAYERING
